time_unit,real_y,synth_y,unit_name,difference,control,pre_mspe,post_mspe,mspe_ratio,pre_rmspe,post_rmspe,rmspe_ratio
2023-11-01,4.6,4.4954936736279425,Citrus,0.10450632637205715,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2023-12-01,4.4,4.298265192420371,Citrus,0.10173480757962938,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2021-01-01,4.4,4.500147794968393,Clay,-0.10014779496839221,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2021-02-01,4.1,4.157279082270583,Clay,-0.05727908227058354,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2021-03-01,3.9,3.930768842197685,Clay,-0.030768842197685053,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2021-04-01,3.7,3.613238549069086,Clay,0.08676145093091403,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2021-05-01,3.5,3.50335564871169,Clay,-0.00335564871169014,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2021-06-01,4.2,4.146145945783728,Clay,0.05385405421627176,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2021-07-01,4,3.957973034028505,Clay,0.042026965971495134,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2021-08-01,3.8,3.8121995683275007,Clay,-0.01219956832750091,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2021-09-01,3.4,3.3953657039287597,Clay,0.004634296071240218,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2021-10-01,3.3,3.2497349157987307,Clay,0.05026508420126907,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2021-11-01,3.1,3.1118523140856635,Clay,-0.011852314085663451,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2021-12-01,2.7,2.710967665912749,Clay,-0.010967665912748892,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2022-01-01,3.3,3.333292656267707,Clay,-0.033292656267707166,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2022-02-01,3,2.932282447752769,Clay,0.06771755224723108,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2022-03-01,2.7,2.6988969566758865,Clay,0.001103043324113706,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
